"uid","wave","wvsccode","year","region","censusd","censusr","raceethnic","white","black","hispanic","party","gop","strongleader","armyrule","expertdecision","havedem","demtaxrich","demrelig","demchooseleaders","demaidunemp","demarmycoup","demcivilrights","demeconomy","demcriminals","dempeoplelaws","demwomenrights","demincome","demimp","democraticness","age","female","unemployed","satisfin","ideo","socialclass","incscale","educat","hsedorless","lessthanhs","collegeed","educatr","emancvalues","kid_ind","kid_imag","kid_obed","laut","se_laut","menjob","menleaders","boycollege","lequ","se_lequ","hj","aj","dj","lcho","se_lcho","acsay","apsay","lvoi","se_lvoi","lemanc","sldummy","hddummy","z_sl","z_age","z_ideo","z_lemanc","z_laut","z_lequ","z_lcho","z_lvoi","z_incscale"
6132,6,840,2011,5,"West South Central","South","White",1,0,0,,,2,3,1,4,3,1,10,6,4,10,,,,10,8,9,7,58,1,0,4,4,1,3,6,1,0,0,"HS grad",0.6375,1,1,1,0.806936696738806,0.807703825651919,2,3,4,0.825436691047461,0.470971794120509,7,1,4,-0.641788962165081,0.437446620107136,0,2,-0.508587718237694,0.705259242403882,0.120499176845873,0,0,0.0192912787565149,0.268967100810906,-0.19493527153955,0.0785756697215477,0.564060144642847,0.40899527294607,-0.433092987573778,-0.261758469964374,-0.304364366989689
6133,6,840,2011,5,"West South Central","South","Black",0,1,0,,,2,2,2,2,4,5,5,5,,5,,,,5,5,9,,57,1,0,8,7,2,4,5,1,0,0,"Did not finish HS",0.318611,1,0,0,-0.839208135807794,0.650680871032117,3,2,3,-0.580529130134545,0.470595119156625,6,5,4,-0.0215413489394736,0.384893868477843,0,0,-0.927567571849531,0.771586888129888,-0.592211546682836,0,1,0.0192912787565149,0.239391055436488,0.538021349449156,-0.672873066229405,-0.667905378654248,-0.421657283149201,-0.097855670100521,-0.577078909622356,-0.043136359217066
6134,6,840,2011,5,"West South Central","South","Hispanic",0,0,1,"Democrat",0,2,2,2,3,5,8,10,6,10,5,,,,5,7,8,7,38,1,0,7,2,3,5,6,1,0,0,"HS grad",0.484722,0,0,1,0.125631677910071,0.702699549491361,3,3,4,0.834653398724392,0.474286003267581,5,7,6,0.476967495276994,0.358627059416586,0,2,-0.508587718237694,0.705259242403882,0.232166213418441,0,0,0.0192912787565149,-0.32255380667746,-0.683573018865353,0.196312152013251,0.0541753049548313,0.41444055595031,0.171583121937256,-0.261758469964374,0.218091648555557
6135,6,840,2011,5,"West South Central","South","Hispanic",0,0,1,,,2,,2,3,6,5,10,10,7,10,,,,7,6,9,,47,0,0,8,5,3,5,6,1,0,0,"HS grad",0.386944,0,0,0,-1.12733674839528,0.684164779269578,3,3,3,-0.29484427912668,0.461490663622847,2,2,2,-0.70840811248512,0.360951410367182,2,2,1.07704355996514,0.675698282198414,-0.263386395010484,0,0,0.0192912787565149,-0.0563693983076951,0.0493836021233525,-0.326175259649936,-0.883539209873142,-0.252873057990814,-0.469099938297043,0.931573255817304,0.218091648555557
6136,6,840,2011,3,"South Atlantic","South","Black",0,1,0,,,4,2,2,3,8,1,10,5,2,10,,,,10,7,8,5,26,1,0,4,0,2,4,8,0,0,1,"College educated",0.861111,0,1,1,0.413389421389005,0.748155754372448,2,4,4,1.24614257487763,0.621290673642376,10,4,10,0.721479470092726,0.511912926474702,2,3,1.27921546321946,0.704466352955178,0.915056732394707,1,0,1.06970140704875,-0.677466351170479,-1.17221076619116,0.916319863889547,0.269531579821235,0.657550687667361,0.303739275027521,1.0837259974613,-0.043136359217066
6137,6,840,2011,13,"Pacific","West","White",1,0,0,"Republican",1,1,1,1,4,1,1,10,7,10,10,,,,10,8,10,1,56,0,0,0,9,1,2,6,1,0,0,"HS grad",0.447963,0,0,1,0.125631677910071,0.702699549491361,2,3,3,-0.303593230664265,0.462428387961549,1,1,6,-0.741907728068249,0.466972057039914,0,3,-0.374409573005362,0.709746375045413,-0.323569713456951,0,0,-0.505913785389603,0.209815010062069,1.02665909677496,-0.38962972592767,0.0541753049548313,-0.258041988023366,-0.487206128510449,-0.160777214225168,-0.565592374762313
6138,6,840,2011,2,"Middle Atlantic","Northeast","Hispanic",0,0,1,"Democrat",0,3,3,1,3,5,1,6,6,1,4,,,,5,6,9,7,60,0,0,7,4,2,5,8,0,0,1,"College educated",0.73338,1,0,1,0.471476466386469,0.757386361734995,2,4,4,1.24614257487763,0.621290673642376,10,7,9,1.06676358188123,0.362192246857134,1,1,0.212692492770619,0.568754066178133,0.749268778978988,1,0,0.544496342902633,0.328119191559743,-0.19493527153955,0.74152082703302,0.313003597211331,0.657550687667361,0.490361709252045,0.281070478232381,0.218091648555557
6139,6,840,2011,4,"East South Central","South","White",1,0,0,,,2,3,2,2,5,5,5,5,5,5,,,,5,5,4,5,43,0,0,0,4,2,0,5,1,0,0,"Did not finish HS",0.276667,0,0,1,0.125631677910071,0.702699549491361,2,3,3,-0.303593230664265,0.462428387961549,1,1,1,-1.7355264725249,0.591394744301695,0,0,-0.927567571849531,0.771586888129888,-0.710263899282155,0,1,0.0192912787565149,-0.174673579805368,-0.19493527153955,-0.797341926046162,0.0541753049548313,-0.258041988023366,-1.02424661908245,-0.577078909622356,-1.08804839030756
6140,6,840,2011,3,"South Atlantic","South","White",1,0,0,,,4,3,1,3,6,6,10,8,2,4,,,,10,7,8,4,61,0,0,7,4,3,6,8,0,0,1,"College educated",0.549648,0,0,0,-1.12733674839528,0.684164779269578,2,4,4,1.24614257487763,0.621290673642376,6,6,8,0.622510735514682,0.338575190144674,,2,0.156954882920829,0.930371933007214,0.224567861229467,1,0,1.06970140704875,0.357695236934161,-0.19493527153955,0.188300806092363,-0.883539209873142,0.657550687667361,0.250247713937711,0.239122858336549,0.479319656328181
6141,6,840,2011,3,"South Atlantic","South","Hispanic",0,0,1,,,3,2,3,3,4,,,,,4,,,,10,9,4,8,42,1,0,5,4,1,1,5,1,0,0,"Did not finish HS",0.636574,1,0,1,0.471476466386469,0.757386361734995,2,4,4,1.24614257487763,0.621290673642376,10,5,5,0.269288900962178,0.399638195871494,1,0,0.113210749968694,0.585255595090974,0.525029673048744,1,0,0.544496342902633,-0.204249625179786,-0.19493527153955,0.50509363835853,0.313003597211331,0.657550687667361,0.0593350239677253,0.206201420429648,-0.826820382534936
6142,6,840,2011,3,"South Atlantic","South","White",1,0,0,,,3,3,3,2,5,5,5,5,5,5,,,,5,3,3,7,26,1,0,4,9,1,2,6,1,0,0,"HS grad",0.679722,1,0,1,0.471476466386469,0.757386361734995,3,2,3,-0.580529130134545,0.470595119156625,5,5,8,0.331737261953963,0.362369387646734,2,3,1.27921546321946,0.704466352955178,0.375475015356337,1,1,0.544496342902633,-0.677466351170479,1.02665909677496,0.347410226606119,0.313003597211331,-0.421657283149201,0.0930877068851407,1.0837259974613,-0.565592374762313
6143,6,840,2011,1,"New England","Northeast","White",1,0,0,,,4,4,4,4,6,4,6,6,6,6,,,,6,6,7,8,20,0,0,5,4,3,2,7,0,0,0,"Some college",0.353333,1,0,0,-0.839208135807794,0.650680871032117,3,2,3,-0.580529130134545,0.470595119156625,4,4,4,-0.370057293639857,0.348151388229127,1,0,0.113210749968694,0.585255595090974,-0.419145952403375,1,0,1.06970140704875,-0.854922623416989,-0.19493527153955,-0.490400826420791,-0.667905378654248,-0.421657283149201,-0.286224876054268,0.206201420429648,-0.565592374762313
6144,6,840,2011,13,"Pacific","West","Hispanic",0,0,1,"Democrat",0,3,3,1,4,8,1,10,8,1,10,,,,10,8,10,8,56,1,0,6,1,3,6,8,0,0,1,"College educated",0.770417,1,0,1,0.471476466386469,0.757386361734995,2,4,4,1.24614257487763,0.621290673642376,10,10,10,2.03332997440672,0.518648671384036,1,1,0.212692492770619,0.568754066178133,0.99091037711036,1,0,0.544496342902633,0.209815010062069,-0.927891892528255,0.996296386701826,0.313003597211331,0.657550687667361,1.01278068786758,0.281070478232381,0.479319656328181
6145,6,840,2011,6,"East North Central","Midwest","White",1,0,0,"Democrat",0,3,3,2,3,7,4,7,7,6,8,,,,9,10,9,8,56,1,0,8,5,3,7,6,1,0,0,"HS grad",0.387778,0,1,0,-0.882860183803518,0.654531176815778,2,3,3,-0.303593230664265,0.462428387961549,5,5,5,0.0168440924120447,0.358559113607754,0,0,-0.927567571849531,0.771586888129888,-0.524294223476317,1,0,0.544496342902633,0.209815010062069,0.0493836021233525,-0.601264228326666,-0.700574325571178,-0.258041988023366,-0.0771087423988752,-0.577078909622356,0.740547664100804
6146,6,840,2011,13,"Pacific","West","Hispanic",0,0,1,"Democrat",0,,,,,,,,,,,,,,,,,,22,0,0,3,5,2,,5,1,0,0,"Did not finish HS",0.399733,0,0,0,-1.12733674839528,0.684164779269578,2,3,3,-0.303593230664265,0.462428387961549,,,,,,2,0,0.799068836988992,0.696095265470042,-0.25440197981974,,,,-0.795770532668152,0.0493836021233525,-0.316702513954577,-0.883539209873142,-0.258041988023366,,0.722371999224545,
6147,6,840,2011,13,"Pacific","West","White",1,0,0,"Other",0,2,3,1,4,6,2,9,5,2,9,,,,5,10,9,7,46,0,0,3,4,2,3,8,0,0,1,"College educated",0.880833,1,1,1,0.806936696738806,0.807703825651919,2,3,3,-0.303593230664265,0.462428387961549,10,10,10,2.03332997440672,0.518648671384036,1,3,0.451837526554453,0.570289024264847,0.747127741758927,0,0,0.0192912787565149,-0.0859454436821133,-0.19493527153955,0.739263417877348,0.564060144642847,-0.258041988023366,1.01278068786758,0.461048862741061,-0.304364366989689
6148,6,840,2011,3,"South Atlantic","South","White",1,0,0,,,2,2,2,4,3,1,10,5,2,7,,,,9,8,10,8,37,1,0,6,4,2,1,7,0,0,0,"Some college",0.394722,0,0,1,0.125631677910071,0.702699549491361,2,3,3,-0.303593230664265,0.462428387961549,1,1,7,-0.678562746903748,0.483704185617996,1,0,0.113210749968694,0.585255595090974,-0.185828387422312,0,0,0.0192912787565149,-0.352129852051878,-0.19493527153955,-0.244401736618809,0.0541753049548313,-0.258041988023366,-0.452968831811239,0.206201420429648,-0.826820382534936
6149,6,840,2011,6,"East North Central","Midwest","White",1,0,0,"Democrat",0,2,3,2,3,6,2,8,5,4,8,,,,10,9,8,6,61,0,1,2,3,3,5,8,0,0,1,"College educated",0.593658,0,1,1,0.413389421389005,0.748155754372448,2,2,3,-0.58958635123165,0.469927477417546,7,5,8,0.473325312012513,0.361944188722748,1,1,0.212692492770619,0.568754066178133,0.127455218735122,0,0,0.0192912787565149,0.357695236934161,-0.439254145202451,0.085909793809113,0.269531579821235,-0.427008340580388,0.169614560154357,0.281070478232381,0.218091648555557
6150,6,840,2011,4,"East South Central","South","Black",0,1,0,"Democrat",0,4,3,3,3,6,5,8,4,5,7,,,,3,7,,6,21,0,0,0,5,0,4,5,1,0,0,"Did not finish HS",0.466482,1,0,1,0.471476466386469,0.757386361734995,1,3,3,-0.311666814055464,0.463273419997865,1,4,5,-0.405365639467655,0.367206921171092,0,3,-0.374409573005362,0.709746375045413,-0.154991390035503,1,0,1.06970140704875,-0.82534657804257,0.0493836021233525,-0.211888653902569,0.313003597211331,-0.262811906736688,-0.305308665959032,-0.160777214225168,-0.043136359217066
6151,6,840,2011,4,"East South Central","South","White",1,0,0,"Republican",1,3,3,3,2,5,5,5,5,5,5,,,,5,7,5,7,30,0,0,7,5,2,4,7,0,0,0,"Some college",0.742639,1,1,1,0.806936696738806,0.807703825651919,2,4,4,1.24614257487763,0.621290673642376,6,6,6,0.451425274585329,0.338874278007826,1,1,0.212692492770619,0.568754066178133,0.679299259743097,1,1,0.544496342902633,-0.559162169672806,0.0493836021233525,0.667748249956328,0.564060144642847,0.657550687667361,0.157777820047494,0.281070478232381,-0.043136359217066
6152,6,840,2011,3,"South Atlantic","South","White",1,0,0,,,3,2,2,2,4,5,9,10,7,8,,,,10,7,8,5,44,1,0,2,4,2,2,6,1,0,0,"HS grad",0.645833,1,0,0,-0.839208135807794,0.650680871032117,2,4,4,1.24614257487763,0.621290673642376,10,10,10,2.03332997440672,0.518648671384036,1,0,0.113210749968694,0.585255595090974,0.638368790861312,1,1,0.544496342902633,-0.14509753443095,-0.19493527153955,0.624593084630886,-0.667905378654248,0.657550687667361,1.01278068786758,0.206201420429648,-0.565592374762313
6153,6,840,2011,6,"East North Central","Midwest","White",1,0,0,"Republican",1,1,1,1,4,4,2,10,8,1,8,,,,10,7,10,6,72,0,0,6,9,2,4,6,1,0,0,"HS grad",0.396481,0,0,1,0.125631677910071,0.702699549491361,2,3,2,-1.42519158266288,0.312855868339357,2,2,6,-0.302678694240818,0.351897689038315,0,2,-0.508587718237694,0.705259242403882,-0.527706579307831,0,0,-0.505913785389603,0.683031736052762,1.02665909677496,-0.604862056157164,0.0541753049548313,-0.920688635590263,-0.249807451083987,-0.261758469964374,-0.043136359217066
6154,6,840,2011,8,"Mountain","West","Hispanic",0,0,1,"Democrat",0,1,1,1,3,5,2,10,7,2,10,,,,10,8,10,4,61,0,0,9,0,1,2,7,0,0,0,"Some college",0.553611,1,0,1,0.471476466386469,0.757386361734995,2,3,3,-0.303593230664265,0.462428387961549,5,5,5,0.0168440924120447,0.358559113607754,0,2,-0.508587718237694,0.705259242403882,-0.0809650975258616,0,0,-0.505913785389603,0.357695236934161,-1.17221076619116,-0.133838805489891,0.313003597211331,-0.258041988023366,-0.0771087423988752,-0.261758469964374,-0.565592374762313
6155,6,840,2011,6,"East North Central","Midwest","White",1,0,0,,,3,3,3,3,5,5,5,5,5,5,,,,5,5,5,5,29,1,0,7,4,1,4,5,1,0,0,"Did not finish HS",0.508704,1,0,1,0.471476466386469,0.757386361734995,3,3,4,0.834653398724392,0.474286003267581,1,1,5,-0.93819958791454,0.452050157742635,2,0,0.799068836988992,0.696095265470042,0.291749778546328,1,0,0.544496342902633,-0.588738215047224,-0.19493527153955,0.259134266541178,0.313003597211331,0.41444055595031,-0.593299816149955,0.722371999224545,-0.043136359217066
6156,6,840,2011,3,"South Atlantic","South","Hispanic",0,0,1,,,,,,,,,,,,,,,,,,,,61,1,,,,,,8,0,0,1,"College educated",,0,0,0,-1.12733674839528,0.684164779269578,,,,,,,,,,,,,,,,,,,0.357695236934161,,,-0.883539209873142,,,,
6157,6,840,2011,3,"South Atlantic","South","White",1,0,0,"Republican",1,,,,,,,,,,,,,,,,6,7,63,1,0,9,4,4,9,6,1,0,0,"HS grad",0.497253,1,0,1,0.471476466386469,0.757386361734995,2,3,3,-0.303593230664265,0.462428387961549,,,,,,0,1,-0.707339238667621,0.723983984503147,-0.122436167224776,,,,0.416847327682997,-0.19493527153955,-0.177563954943922,0.313003597211331,-0.258041988023366,,-0.41133706250147,1.26300367964605
6158,6,840,2011,5,"West South Central","South","White",1,0,0,,,2,3,2,4,1,1,10,1,1,10,,,,10,10,10,8,19,0,0,9,7,3,,7,0,0,0,"Some college",0.43463,0,0,1,0.125631677910071,0.702699549491361,2,3,4,0.825436691047461,0.470971794120509,5,5,7,0.247411664783566,0.35013908249145,0,0,-0.927567571849531,0.771586888129888,0.0677281154728919,0,0,0.0192912787565149,-0.884498668791407,0.538021349449156,0.0229363394092694,0.0541753049548313,0.40899527294607,0.0475106076961242,-0.577078909622356,
6159,6,840,2011,6,"East North Central","Midwest","Hispanic",0,0,1,"Democrat",0,1,1,1,3,6,6,5,5,5,5,,,,4,6,5,5,51,0,0,6,4,1,5,5,1,0,0,"Did not finish HS",0.636944,1,0,1,0.471476466386469,0.757386361734995,3,3,3,-0.29484427912668,0.461490663622847,5,3,7,0.00412221769649829,0.362840489265682,2,2,1.07704355996514,0.675698282198414,0.314449491230358,0,0,-0.505913785389603,0.061934783189978,-0.19493527153955,0.283067778188666,0.313003597211331,-0.252873057990814,-0.0839847820029476,0.931573255817304,0.218091648555557
6160,6,840,2011,3,"South Atlantic","South","White",1,0,0,"Democrat",0,2,4,2,3,5,1,7,4,4,7,,,,10,2,8,3,60,1,0,5,2,1,3,8,0,0,1,"College educated",0.895,1,1,1,0.806936696738806,0.807703825651919,2,4,4,1.24614257487763,0.621290673642376,10,10,10,2.03332997440672,0.518648671384036,1,2,0.338874257656122,0.562154073339517,1.10632087591982,0,0,0.0192912787565149,0.328119191559743,-0.683573018865353,1.11797979987744,0.564060144642847,0.657550687667361,1.01278068786758,0.376033730612001,-0.304364366989689
6161,6,840,2011,7,"West North Central","Midwest","White",1,0,0,"Democrat",0,2,2,1,4,6,3,6,4,3,7,,,,10,8,10,7,20,1,0,7,1,3,5,7,0,0,0,"Some college",0.733241,1,0,1,0.471476466386469,0.757386361734995,2,3,4,0.825436691047461,0.470971794120509,10,5,5,0.269288900962178,0.399638195871494,1,3,0.451837526554453,0.570289024264847,0.50450989623764,0,0,0.0192912787565149,-0.854922623416989,-0.927891892528255,0.483458548780594,0.313003597211331,0.40899527294607,0.0593350239677253,0.461048862741061,0.218091648555557
6162,6,840,2011,6,"East North Central","Midwest","Black",0,1,0,"Democrat",0,1,1,1,1,5,5,5,5,5,5,,,,5,8,5,5,19,0,0,2,4,1,6,5,1,0,0,"Did not finish HS",0.57176,1,0,1,0.471476466386469,0.757386361734995,2,4,4,1.24614257487763,0.621290673642376,6,6,1,0.142249023947228,0.435330793878175,1,0,0.113210749968694,0.585255595090974,0.493269703795006,0,1,-0.505913785389603,-0.884498668791407,-0.19493527153955,0.471607417425304,0.313003597211331,0.657550687667361,-0.0093286946415924,0.206201420429648,0.479319656328181
6163,6,840,2011,8,"Mountain","West","Hispanic",0,0,1,"Democrat",0,3,2,2,3,5,5,7,7,3,5,,,,3,5,8,5,46,1,0,4,,1,0,6,1,0,0,"HS grad",0.537824,1,0,1,0.471476466386469,0.757386361734995,2,3,3,-0.303593230664265,0.462428387961549,5,1,5,-0.541928053325733,0.413306215501794,1,1,0.212692492770619,0.568754066178133,-0.0403380812082275,1,0,0.544496342902633,-0.0859454436821133,,-0.0910035863056032,0.313003597211331,-0.258041988023366,-0.379119215670575,0.281070478232381,-1.08804839030756
6164,6,840,2011,2,"Middle Atlantic","Northeast","Hispanic",0,0,1,"Democrat",0,2,3,1,3,10,1,10,6,1,10,,,,10,10,10,8,34,0,0,2,4,1,2,8,0,0,1,"College educated",0.75463,0,1,1,0.413389421389005,0.748155754372448,2,4,4,1.24614257487763,0.621290673642376,10,10,6,1.3488024462002,0.478336913412836,0,3,-0.374409573005362,0.709746375045413,0.65848121736537,0,0,0.0192912787565149,-0.440857988175133,-0.19493527153955,0.645798683163979,0.269531579821235,0.657550687667361,0.642800751791503,-0.160777214225168,-0.565592374762313
6165,6,840,2011,13,"Pacific","West","White",1,0,0,"Democrat",0,1,3,3,3,6,6,1,10,1,2,,,,10,10,6,6,55,1,0,5,4,2,,6,1,0,0,"HS grad",0.770417,0,1,1,0.413389421389005,0.748155754372448,2,4,4,1.24614257487763,0.621290673642376,10,10,10,2.03332997440672,0.518648671384036,1,1,0.212692492770619,0.568754066178133,0.976388615860994,0,0,-0.505913785389603,0.180238964687651,-0.19493527153955,0.980985323216505,0.269531579821235,0.657550687667361,1.01278068786758,0.281070478232381,
6166,6,840,2011,5,"West South Central","South","Hispanic",0,0,1,,,4,4,2,3,5,1,10,10,10,10,,,,10,10,10,5,36,0,0,5,4,3,5,7,0,0,0,"Some college",0.345694,0,0,0,-1.12733674839528,0.684164779269578,2,3,3,-0.303593230664265,0.462428387961549,5,5,5,0.0168440924120447,0.358559113607754,0,1,-0.707339238667621,0.723983984503147,-0.53035628132878,1,0,1.06970140704875,-0.381705897426296,-0.19493527153955,-0.60765577760481,-0.883539209873142,-0.258041988023366,-0.0771087423988752,-0.41133706250147,0.218091648555557
6167,6,840,2011,13,"Pacific","West","Hispanic",0,0,1,,,,,,,,,,,,,,,,,,9,,27,1,,7,,,,6,1,0,0,"HS grad",0.445067,0,0,1,0.125631677910071,0.702699549491361,3,3,3,-0.29484427912668,0.461490663622847,,,,,,0,3,-0.374409573005362,0.709746375045413,-0.146454821361738,,,,-0.647890305796061,,-0.202888096555124,0.0541753049548313,-0.252873057990814,,-0.160777214225168,
6168,6,840,2011,2,"Middle Atlantic","Northeast","White",1,0,0,,,1,1,1,4,7,5,10,7,1,10,,,,10,10,10,8,52,0,0,7,4,1,4,6,1,0,0,"HS grad",0.512361,0,1,1,0.413389421389005,0.748155754372448,2,3,3,-0.303593230664265,0.462428387961549,5,5,5,0.0168440924120447,0.358559113607754,0,1,-0.707339238667621,0.723983984503147,-0.145174738882709,0,0,-0.505913785389603,0.0915108285643963,-0.19493527153955,-0.201538437669656,0.269531579821235,-0.258041988023366,-0.0771087423988752,-0.41133706250147,-0.043136359217066
6169,6,840,2011,6,"East North Central","Midwest","White",1,0,0,"Republican",1,1,3,1,4,1,1,10,7,1,10,,,,10,8,10,6,58,1,0,3,7,2,3,7,0,0,0,"Some college",0.536204,0,0,1,0.125631677910071,0.702699549491361,2,4,4,1.24614257487763,0.621290673642376,8,3,5,-0.0867133536619368,0.376193329404444,0,2,-0.508587718237694,0.705259242403882,0.194118295222019,0,0,-0.505913785389603,0.268967100810906,0.538021349449156,0.156196212838505,0.0541753049548313,0.657550687667361,-0.1330804538347,-0.261758469964374,-0.304364366989689
6170,6,840,2011,3,"South Atlantic","South","White",1,0,0,,,1,2,1,4,5,2,10,9,2,9,,,,9,8,10,9,68,1,0,8,,1,3,6,1,0,0,"HS grad",0.6375,1,0,1,0.471476466386469,0.757386361734995,2,3,4,0.825436691047461,0.470971794120509,9,5,7,0.455147863485302,0.363559132796155,0,2,-0.508587718237694,0.705259242403882,0.310868325670384,0,0,-0.505913785389603,0.564727554555089,,0.279291965303532,0.313003597211331,0.40899527294607,0.159789840231486,-0.261758469964374,-0.304364366989689
6171,6,840,2011,6,"East North Central","Midwest","White",1,0,0,"Democrat",0,2,2,2,3,5,3,9,9,3,2,,,,5,8,10,8,69,1,0,2,4,1,1,5,1,0,0,"Did not finish HS",0.456389,1,0,1,0.471476466386469,0.757386361734995,3,3,3,-0.29484427912668,0.461490663622847,3,1,5,-0.662042009512357,0.39842153243615,0,2,-0.508587718237694,0.705259242403882,-0.248499385122566,0,0,0.0192912787565149,0.594303599929507,-0.19493527153955,-0.310479095142998,0.313003597211331,-0.252873057990814,-0.444039546848791,-0.261758469964374,-0.826820382534936
6172,6,840,2011,4,"East South Central","South","White",1,0,0,"Democrat",0,1,1,1,,6,1,10,4,1,10,,,,10,10,10,9,50,1,0,6,1,3,5,8,0,0,1,"College educated",0.675093,0,1,1,0.413389421389005,0.748155754372448,2,4,4,1.24614257487763,0.621290673642376,10,7,5,0.675469073354991,0.399918651390044,0,2,-0.508587718237694,0.705259242403882,0.456603337845984,0,,-0.505913785389603,0.0323587378155598,-0.927891892528255,0.432948122097333,0.269531579821235,0.657550687667361,0.27887113906159,-0.261758469964374,0.218091648555557
6173,6,840,2011,6,"East North Central","Midwest","White",1,0,0,,,2,2,2,3,5,3,8,5,5,6,,,,7,7,9,7,73,0,0,4,5,1,2,5,1,0,0,"Did not finish HS",0.290139,0,0,0,-1.12733674839528,0.684164779269578,2,3,3,-0.303593230664265,0.462428387961549,5,2,2,-0.576034069918859,0.377794283557675,0,1,-0.707339238667621,0.723983984503147,-0.678575821911506,0,0,0.0192912787565149,0.71260778142718,0.0493836021233525,-0.763931504540233,-0.883539209873142,-0.258041988023366,-0.397553159257907,-0.41133706250147,-0.565592374762313
